beds,baths,size,size_units,lot_size,lot_size_units,zip_code,latitudes,longitudes,price
2,2.0,1020.0,sqft,776.0,sqft,98118,47.5412,-122.275,605000.0
3,1.0,1600.0,sqft,3600.0,sqft,98119,47.6379,-122.3643,1023000.0
4,2.0,2270.0,sqft,3600.0,sqft,98119,47.6379,-122.3643,1335000.0
4,2.0,2740.0,sqft,6000.0,sqft,98119,47.6379,-122.3643,1400000.0
1,1.0,700.0,sqft,0.41,acre,98119,47.6379,-122.3643,405000.0
5,2.0,4190.0,sqft,8500.0,sqft,98119,47.6379,-122.3643,2300000.0
2,2.0,1071.0,sqft,1.54,acre,98119,47.6379,-122.3643,605000.0
3,1.0,1210.0,sqft,6000.0,sqft,98119,47.6379,-122.3643,795000.0
3,2.5,2131.0,sqft,1036.0,sqft,98119,47.6379,-122.3643,1520000.0
1,1.0,583.0,sqft,0.29,acre,98119,47.6379,-122.3643,349000.0
4,3.0,2390.0,sqft,3600.0,sqft,98119,47.6379,-122.3643,1300000.0
3,2.5,1610.0,sqft,1500.0,sqft,98119,47.6379,-122.3643,875000.0
5,3.0,2700.0,sqft,5670.0,sqft,98119,47.6379,-122.3643,1025000.0
6,7.0,4260.0,sqft,3600.0,sqft,98119,47.6379,-122.3643,2300000.0
9,9.0,3780.0,sqft,5020.0,sqft,98119,47.6379,-122.3643,1210000.0
3,3.5,2480.0,sqft,2400.0,sqft,98119,47.6379,-122.3643,1795000.0
2,2.0,871.0,sqft,0.29,acre,98119,47.6379,-122.3643,430000.0
3,2.0,2020.0,sqft,6000.0,sqft,98119,47.6379,-122.3643,900000.0
2,1.0,1370.0,sqft,6084.0,sqft,98119,47.6379,-122.3643,1000000.0
1,1.0,696.0,sqft,0.41,acre,98119,47.6379,-122.3643,400000.0
3,2.5,1465.0,sqft,2973.0,sqft,98119,47.6379,-122.3643,1175000.0
3,2.0,2462.0,sqft,3200.0,sqft,98119,47.6379,-122.3643,1150000.0
4,4.5,3228.0,sqft,3600.0,sqft,98119,47.6379,-122.3643,2050000.0
3,2.0,2256.0,sqft,3500.0,sqft,98119,47.6379,-122.3643,1370000.0
3,2.0,2370.0,sqft,4400.0,sqft,98119,47.6379,-122.3643,1180000.0
5,3.0,2020.0,sqft,6000.0,sqft,98119,47.6379,-122.3643,899000.0
4,2.0,2400.0,sqft,5400.0,sqft,98119,47.6379,-122.3643,1385000.0
5,3.5,3700.0,sqft,5520.0,sqft,98119,47.6379,-122.3643,2050000.0
4,1.0,1740.0,sqft,6000.0,sqft,98119,47.6379,-122.3643,925000.0
4,4.0,3040.0,sqft,4000.0,sqft,98119,47.6379,-122.3643,1585000.0
4,3.0,3110.0,sqft,5715.0,sqft,98119,47.6379,-122.3643,1500000.0
2,2.0,1188.0,sqft,0.43,acre,98119,47.6379,-122.3643,450000.0
4,1.5,2770.0,sqft,3038.0,sqft,98119,47.6379,-122.3643,850000.0
3,2.5,1350.0,sqft,662.0,sqft,98119,47.6379,-122.3643,899000.0
3,2.5,1500.0,sqft,1235.0,sqft,98119,47.6379,-122.3643,1023500.0
3,2.0,2760.0,sqft,5195.0,sqft,98119,47.6379,-122.3643,1256000.0
5,4.5,5704.0,sqft,7200.0,sqft,98119,47.6379,-122.3643,4000000.0
1,1.0,610.0,sqft,0.59,acre,98119,47.6379,-122.3643,340000.0
3,2.0,1440.0,sqft,4239.0,sqft,98119,47.6379,-122.3643,1195000.0
4,2.0,2037.0,sqft,3326.0,sqft,98119,47.6379,-122.3643,1247500.0
3,2.5,2620.0,sqft,4080.0,sqft,98119,47.6379,-122.3643,1300000.0
6,5.0,3620.0,sqft,5500.0,sqft,98119,47.6379,-122.3643,1420000.0
3,1.0,980.0,sqft,4200.0,sqft,98119,47.6379,-122.3643,700000.0
5,3.5,4050.0,sqft,3600.0,sqft,98119,47.6379,-122.3643,2895000.0
2,2.0,1350.0,sqft,815.0,sqft,98119,47.6379,-122.3643,1035000.0
4,4.0,3142.0,sqft,6000.0,sqft,98119,47.6379,-122.3643,1600000.0
3,2.5,2974.0,sqft,3840.0,sqft,98119,47.6379,-122.3643,1750000.0
1,1.0,683.0,sqft,0.29,acre,98119,47.6379,-122.3643,450500.0
2,1.0,1048.0,sqft,0.66,acre,98121,47.6151,-122.3447,760000.0
2,2.0,1367.0,sqft,1.98,acre,98121,47.6151,-122.3447,1350000.0
2,2.0,1115.0,sqft,0.96,acre,98121,47.6151,-122.3447,1069000.0
3,3.5,3064.0,sqft,0.59,acre,98121,47.6151,-122.3447,2450000.0
1,1.0,571.0,sqft,0.58,acre,98121,47.6151,-122.3447,331000.0
1,1.0,820.0,sqft,0.31,acre,98121,47.6151,-122.3447,590000.0
1,1.0,513.0,sqft,0.66,acre,98121,47.6151,-122.3447,315000.0
1,1.5,1285.0,sqft,0.96,acre,98121,47.6151,-122.3447,1250000.0
2,2.0,2735.0,sqft,0.3,acre,98121,47.6151,-122.3447,871000.0
1,1.0,543.0,sqft,1.21,acre,98121,47.6151,-122.3447,425000.0
1,1.0,815.0,sqft,0.48,acre,98121,47.6151,-122.3447,465000.0
1,1.0,813.0,sqft,0.24,acre,98121,47.6151,-122.3447,680000.0
3,2.5,1620.0,sqft,1423.0,sqft,98122,47.6116,-122.3056,770000.0
3,3.0,1524.0,sqft,513.0,sqft,98122,47.6116,-122.3056,850000.0
6,5.0,2667.0,sqft,4000.0,sqft,98122,47.6116,-122.3056,900000.0
3,2.5,1660.0,sqft,2700.0,sqft,98122,47.6116,-122.3056,816750.0
3,2.0,1498.0,sqft,1238.0,sqft,98122,47.6116,-122.3056,935000.0
4,3.5,3180.0,sqft,3375.0,sqft,98122,47.6116,-122.3056,2485000.0
1,2.0,1141.0,sqft,0.41,acre,98122,47.6116,-122.3056,699950.0
3,3.5,1820.0,sqft,1101.0,sqft,98122,47.6116,-122.3056,1250000.0
3,1.5,1710.0,sqft,1250.0,sqft,98122,47.6116,-122.3056,1000000.0
4,3.5,2795.0,sqft,6400.0,sqft,98122,47.6116,-122.3056,1740000.0
3,1.5,990.0,sqft,4500.0,sqft,98122,47.6116,-122.3056,775000.0
2,1.5,860.0,sqft,1154.0,sqft,98122,47.6116,-122.3056,734950.0
3,2.5,1926.0,sqft,1483.0,sqft,98122,47.6116,-122.3056,1148000.0
5,5.5,5770.0,sqft,8226.0,sqft,98122,47.6116,-122.3056,5000000.0
1,1.0,707.0,sqft,0.26,acre,98122,47.6116,-122.3056,590000.0
4,3.0,2067.0,sqft,1.0,acre,98122,47.6116,-122.3056,1074900.0
2,2.0,1900.0,sqft,2164.0,sqft,98122,47.6116,-122.3056,1310000.0
3,2.0,1000.0,sqft,1916.0,sqft,98122,47.6116,-122.3056,710000.0
4,2.0,2480.0,sqft,5996.0,sqft,98122,47.6116,-122.3056,825000.0
2,2.0,1437.0,sqft,1085.0,sqft,98122,47.6116,-122.3056,969950.0
2,2.5,1550.0,sqft,1131.0,sqft,98122,47.6116,-122.3056,1051500.0
5,3.5,3700.0,sqft,7581.0,sqft,98122,47.6116,-122.3056,2075000.0
2,2.0,1200.0,sqft,1247.0,sqft,98122,47.6116,-122.3056,705000.0
4,2.0,2640.0,sqft,3840.0,sqft,98122,47.6116,-122.3056,700000.0
3,1.5,1172.0,sqft,5760.0,sqft,98122,47.6116,-122.3056,685000.0
3,3.0,1524.0,sqft,513.0,sqft,98122,47.6116,-122.3056,875000.0
5,4.5,5210.0,sqft,6772.0,sqft,98122,47.6116,-122.3056,3320000.0
3,2.5,2529.0,sqft,3000.0,sqft,98122,47.6116,-122.3056,1650000.0
2,2.0,1094.0,sqft,5250.0,sqft,98122,47.6116,-122.3056,675000.0
2,2.0,2600.0,sqft,3600.0,sqft,98122,47.6116,-122.3056,750000.0
4,3.0,2840.0,sqft,4550.0,sqft,98122,47.6116,-122.3056,1399990.0
3,3.5,1740.0,sqft,2061.0,sqft,98122,47.6116,-122.3056,840000.0
2,2.0,900.0,sqft,8000.0,sqft,98122,47.6116,-122.3056,590000.0
3,2.0,1100.0,sqft,2700.0,sqft,98122,47.6116,-122.3056,645000.0
4,2.0,2440.0,sqft,2168.0,sqft,98122,47.6116,-122.3056,1060000.0
3,3.5,1936.0,sqft,1770.0,sqft,98122,47.6116,-122.3056,1295000.0
2,2.5,996.0,sqft,2450.0,sqft,98122,47.6116,-122.3056,799000.0
4,1.5,1300.0,sqft,4080.0,sqft,98122,47.6116,-122.3056,975000.0
4,2.5,2630.0,sqft,4500.0,sqft,98122,47.6116,-122.3056,1340000.0
2,2.5,1344.0,sqft,1110.0,sqft,98122,47.6116,-122.3056,770000.0
2,1.0,1180.0,sqft,1560.0,sqft,98122,47.6116,-122.3056,677000.0
3,2.5,1540.0,sqft,1037.0,sqft,98122,47.6116,-122.3056,852500.0
2,2.0,1200.0,sqft,1247.0,sqft,98122,47.6116,-122.3056,705000.0
2,2.0,1242.0,sqft,742.0,sqft,98122,47.6116,-122.3056,769950.0
2,1.0,2520.0,sqft,5000.0,sqft,98122,47.6116,-122.3056,810000.0
3,2.0,2270.0,sqft,7920.0,sqft,98122,47.6116,-122.3056,1550000.0
2,1.5,1555.0,sqft,0.96,acre,98122,47.6116,-122.3056,677500.0
3,2.0,2350.0,sqft,4400.0,sqft,98122,47.6116,-122.3056,1140000.0
2,2.0,1365.0,sqft,770.0,sqft,98122,47.6116,-122.3056,799000.0
1,1.0,880.0,sqft,4500.0,sqft,98122,47.6116,-122.3056,700000.0
4,2.0,2787.0,sqft,6011.0,sqft,98122,47.6116,-122.3056,1207000.0
3,2.0,1380.0,sqft,815.0,sqft,98122,47.6116,-122.3056,740000.0
4,3.0,1500.0,sqft,3360.0,sqft,98122,47.6116,-122.3056,1155000.0
3,3.5,2030.0,sqft,2500.0,sqft,98122,47.6116,-122.3056,1200000.0
3,2.0,1880.0,sqft,1751.0,sqft,98122,47.6116,-122.3056,955000.0
3,2.0,1540.0,sqft,993.0,sqft,98122,47.6116,-122.3056,900000.0
2,2.0,1092.0,sqft,5500.0,sqft,98122,47.6116,-122.3056,829000.0
3,2.5,1550.0,sqft,1131.0,sqft,98122,47.6116,-122.3056,1065000.0
2,2.0,1200.0,sqft,1247.0,sqft,98122,47.6116,-122.3056,699950.0
3,3.0,1454.0,sqft,760.0,sqft,98122,47.6116,-122.3056,890955.0
3,2.5,2730.0,sqft,3000.0,sqft,98122,47.6116,-122.3056,1199000.0
3,4.0,2400.0,sqft,5563.0,sqft,98122,47.6116,-122.3056,1460000.0
4,3.5,2600.0,sqft,3900.0,sqft,98122,47.6116,-122.3056,2225000.0
2,2.0,1248.0,sqft,912.0,sqft,98122,47.6116,-122.3056,890955.0
7,4.0,2300.0,sqft,2920.0,sqft,98122,47.6116,-122.3056,1095000.0
3,1.5,1610.0,sqft,4000.0,sqft,98122,47.6116,-122.3056,1106000.0
3,2.5,1566.0,sqft,1602.0,sqft,98122,47.6116,-122.3056,875000.0
3,1.0,4018.0,sqft,5000.0,sqft,98122,47.6116,-122.3056,517500.0
2,2.0,1840.0,sqft,5000.0,sqft,98122,47.6116,-122.3056,1200000.0
3,3.5,1820.0,sqft,1099.0,sqft,98122,47.6116,-122.3056,1125000.0
2,1.0,2530.0,sqft,5000.0,sqft,98122,47.6116,-122.3056,700000.0
3,2.0,1576.0,sqft,1238.0,sqft,98122,47.6116,-122.3056,974999.0
5,2.0,2640.0,sqft,2950.0,sqft,98122,47.6116,-122.3056,1000000.0
3,2.5,2120.0,sqft,5120.0,sqft,98122,47.6116,-122.3056,1365000.0
2,2.5,1159.0,sqft,5250.0,sqft,98122,47.6116,-122.3056,885000.0
4,1.0,1720.0,sqft,2835.0,sqft,98122,47.6116,-122.3056,543750.0
3,3.5,2480.0,sqft,5118.0,sqft,98122,47.6116,-122.3056,1500000.0
5,2.0,2180.0,sqft,8100.0,sqft,98122,47.6116,-122.3056,950000.0
1,1.0,748.0,sqft,0.26,acre,98122,47.6116,-122.3056,499000.0
5,4.0,4490.0,sqft,5220.0,sqft,98122,47.6116,-122.3056,1150000.0
3,2.0,1330.0,sqft,1539.0,sqft,98122,47.6116,-122.3056,680000.0
5,3.0,2055.0,sqft,4000.0,sqft,98122,47.6116,-122.3056,1100000.0
5,4.5,4693.0,sqft,0.24,acre,98122,47.6116,-122.3056,2650000.0
2,1.0,1120.0,sqft,1188.0,sqft,98122,47.6116,-122.3056,700000.0
4,2.0,2160.0,sqft,4000.0,sqft,98122,47.6116,-122.3056,1400000.0
5,3.0,3130.0,sqft,5750.0,sqft,98122,47.6116,-122.3056,2095000.0
3,3.5,1930.0,sqft,6000.0,sqft,98125,47.717,-122.3015,600000.0
4,5.5,3100.0,sqft,9450.0,sqft,98125,47.717,-122.3015,1375000.0
2,3.0,1840.0,sqft,9420.0,sqft,98125,47.717,-122.3015,800000.0
2,1.0,1110.0,sqft,5413.0,sqft,98125,47.717,-122.3015,820000.0
3,2.5,1690.0,sqft,7200.0,sqft,98125,47.717,-122.3015,807500.0
3,1.5,1880.0,sqft,6215.0,sqft,98125,47.717,-122.3015,749000.0
3,2.0,1622.0,sqft,1521.0,sqft,98125,47.717,-122.3015,692950.0
4,2.0,2230.0,sqft,5940.0,sqft,98125,47.717,-122.3015,925000.0
4,2.0,1700.0,sqft,8001.0,sqft,98125,47.717,-122.3015,891000.0
3,2.0,1379.0,sqft,3353.0,sqft,98125,47.717,-122.3015,729950.0
4,3.5,3300.0,sqft,6840.0,sqft,98125,47.717,-122.3015,1575000.0
3,2.0,1731.0,sqft,7514.0,sqft,98125,47.717,-122.3015,575000.0
2,2.0,1261.0,sqft,978.0,sqft,98125,47.717,-122.3015,625000.0
4,5.0,2970.0,sqft,7961.0,sqft,98125,47.717,-122.3015,1450000.0
5,3.0,1790.0,sqft,0.23,acre,98125,47.717,-122.3015,964000.0
4,3.0,1920.0,sqft,7455.0,sqft,98125,47.717,-122.3015,2095000.0
3,1.0,996.0,sqft,2588.0,sqft,98125,47.717,-122.3015,560000.0
2,2.0,1030.0,sqft,7200.0,sqft,98125,47.717,-122.3015,826500.0
2,2.0,1200.0,sqft,1948.0,sqft,98125,47.717,-122.3015,620000.0
2,2.0,1523.0,sqft,864.0,sqft,98125,47.717,-122.3015,639950.0
4,3.0,2160.0,sqft,6298.0,sqft,98125,47.717,-122.3015,980000.0
3,2.0,1749.0,sqft,1149.0,sqft,98125,47.717,-122.3015,699950.0
2,2.0,1372.0,sqft,900.0,sqft,98125,47.717,-122.3015,649950.0
2,2.0,1415.0,sqft,6.4,acre,98125,47.717,-122.3015,449000.0
3,2.5,1730.0,sqft,2757.0,sqft,98125,47.717,-122.3015,800000.0
4,2.0,2000.0,sqft,8077.0,sqft,98125,47.717,-122.3015,907200.0
2,2.0,1290.0,sqft,1192.0,sqft,98125,47.717,-122.3015,635000.0
3,2.0,2020.0,sqft,8120.0,sqft,98125,47.717,-122.3015,950000.0
3,3.0,2320.0,sqft,9465.0,sqft,98125,47.717,-122.3015,675000.0
4,2.0,2591.0,sqft,6900.0,sqft,98125,47.717,-122.3015,800000.0
3,1.5,1030.0,sqft,6086.0,sqft,98125,47.717,-122.3015,739000.0
3,1.0,2180.0,sqft,0.25,acre,98125,47.717,-122.3015,720000.0
2,1.0,800.0,sqft,6946.0,sqft,98125,47.717,-122.3015,550000.0
2,1.5,1076.0,sqft,1060.0,sqft,98125,47.717,-122.3015,549000.0
3,2.0,1360.0,sqft,8100.0,sqft,98125,47.717,-122.3015,850000.0
2,1.0,1010.0,sqft,0.34,acre,98125,47.717,-122.3015,870000.0
4,3.5,2440.0,sqft,7200.0,sqft,98125,47.717,-122.3015,1185000.0
2,2.0,1470.0,sqft,7443.0,sqft,98125,47.717,-122.3015,707000.0
2,1.0,1440.0,sqft,6090.0,sqft,98125,47.717,-122.3015,699950.0
3,1.0,860.0,sqft,5400.0,sqft,98125,47.717,-122.3015,699000.0
3,2.0,1360.0,sqft,7680.0,sqft,98125,47.717,-122.3015,830000.0
5,3.0,2140.0,sqft,7244.0,sqft,98125,47.717,-122.3015,850000.0
3,3.0,1790.0,sqft,7286.0,sqft,98125,47.717,-122.3015,755000.0
5,3.0,2550.0,sqft,9192.0,sqft,98125,47.717,-122.3015,1450000.0
4,2.5,2980.0,sqft,3618.0,sqft,98125,47.717,-122.3015,1445000.0
2,1.0,680.0,sqft,8795.0,sqft,98125,47.717,-122.3015,625000.0
4,1.5,2140.0,sqft,6511.0,sqft,98125,47.717,-122.3015,700500.0
3,2.0,1730.0,sqft,8421.0,sqft,98125,47.717,-122.3015,910000.0
3,1.0,830.0,sqft,7800.0,sqft,98125,47.717,-122.3015,660000.0
4,3.5,3956.0,sqft,0.29,acre,98125,47.717,-122.3015,3200000.0
4,1.0,1470.0,sqft,8520.0,sqft,98125,47.717,-122.3015,699999.0
2,1.0,1010.0,sqft,6750.0,sqft,98125,47.717,-122.3015,549950.0
4,1.5,1920.0,sqft,0.24,acre,98125,47.717,-122.3015,850000.0
3,2.0,1711.0,sqft,1171.0,sqft,98125,47.717,-122.3015,675500.0
3,1.0,2560.0,sqft,8927.0,sqft,98125,47.717,-122.3015,776000.0
4,2.0,2370.0,sqft,8775.0,sqft,98125,47.717,-122.3015,1125000.0
3,2.0,1380.0,sqft,8580.0,sqft,98125,47.717,-122.3015,775000.0
2,1.0,770.0,sqft,6501.0,sqft,98125,47.717,-122.3015,620000.0
2,1.5,1150.0,sqft,1262.0,sqft,98125,47.717,-122.3015,590000.0
3,3.0,1760.0,sqft,8160.0,sqft,98125,47.717,-122.3015,670000.0
2,1.0,1060.0,sqft,8908.0,sqft,98125,47.717,-122.3015,700000.0
4,3.5,2900.0,sqft,7470.0,sqft,98125,47.717,-122.3015,1337000.0
2,1.0,1660.0,sqft,0.28,acre,98125,47.717,-122.3015,535000.0
5,3.0,2777.0,sqft,7026.0,sqft,98125,47.717,-122.3015,1338600.0
2,1.0,1330.0,sqft,7425.0,sqft,98125,47.717,-122.3015,479000.0
2,1.0,860.0,sqft,8280.0,sqft,98125,47.717,-122.3015,675000.0
2,2.0,839.0,sqft,0.53,acre,98125,47.717,-122.3015,385000.0
2,1.0,1820.0,sqft,7500.0,sqft,98125,47.717,-122.3015,1037300.0
3,1.5,1307.0,sqft,1362.0,sqft,98125,47.717,-122.3015,650000.0
3,2.5,1810.0,sqft,6925.0,sqft,98125,47.717,-122.3015,922000.0
3,2.5,1530.0,sqft,1482.0,sqft,98126,47.5444,-122.3735,899999.0
3,2.5,1380.0,sqft,1464.0,sqft,98126,47.5444,-122.3735,523750.0
2,2.5,820.0,sqft,1293.0,sqft,98126,47.5444,-122.3735,525000.0
3,3.5,1710.0,sqft,1728.0,sqft,98126,47.5444,-122.3735,699000.0
3,2.0,1806.0,sqft,4400.0,sqft,98126,47.5444,-122.3735,799000.0
3,1.5,1780.0,sqft,4800.0,sqft,98126,47.5444,-122.3735,650000.0
4,3.0,2120.0,sqft,7721.0,sqft,98126,47.5444,-122.3735,920000.0
3,2.0,2370.0,sqft,4865.0,sqft,98126,47.5444,-122.3735,1200000.0
3,3.5,3290.0,sqft,7338.0,sqft,98126,47.5444,-122.3735,1400000.0
2,2.5,1138.0,sqft,3.97,acre,98126,47.5444,-122.3735,515000.0
4,1.0,1810.0,sqft,5073.0,sqft,98126,47.5444,-122.3735,655500.0
3,2.5,1681.0,sqft,3.97,acre,98126,47.5444,-122.3735,650000.0
2,1.0,900.0,sqft,6150.0,sqft,98126,47.5444,-122.3735,480000.0
3,3.5,1679.0,sqft,1.0,acre,98126,47.5444,-122.3735,689000.0
4,3.0,2074.0,sqft,1999.0,sqft,98126,47.5444,-122.3735,812500.0
3,2.5,1324.0,sqft,2217.0,sqft,98126,47.5444,-122.3735,649950.0
4,2.0,2840.0,sqft,5750.0,sqft,98126,47.5444,-122.3735,1175000.0
4,3.0,2288.0,sqft,6550.0,sqft,98126,47.5444,-122.3735,1105000.0
3,2.5,2470.0,sqft,4452.0,sqft,98126,47.5444,-122.3735,800000.0
2,1.0,770.0,sqft,5896.0,sqft,98126,47.5444,-122.3735,560000.0
2,1.0,670.0,sqft,6300.0,sqft,98126,47.5444,-122.3735,510000.0
4,3.0,2940.0,sqft,4000.0,sqft,98126,47.5444,-122.3735,1250000.0
2,1.0,1480.0,sqft,4600.0,sqft,98126,47.5444,-122.3735,720000.0
3,2.5,1681.0,sqft,3.97,acre,98126,47.5444,-122.3735,610000.0
3,1.0,890.0,sqft,5200.0,sqft,98126,47.5444,-122.3735,575000.0
2,1.0,740.0,sqft,7500.0,sqft,98126,47.5444,-122.3735,553500.0
4,2.0,1480.0,sqft,6820.0,sqft,98126,47.5444,-122.3735,830000.0
2,1.0,740.0,sqft,6300.0,sqft,98126,47.5444,-122.3735,500000.0
3,3.5,1540.0,sqft,2322.0,sqft,98126,47.5444,-122.3735,699950.0
3,3.0,1608.0,sqft,2039.0,sqft,98126,47.5444,-122.3735,625000.0
5,2.5,3350.0,sqft,8317.0,sqft,98126,47.5444,-122.3735,1275000.0
1,1.0,861.0,sqft,9600.0,sqft,98126,47.5444,-122.3735,405000.0
4,2.5,1620.0,sqft,6120.0,sqft,98126,47.5444,-122.3735,849950.0
3,1.5,1540.0,sqft,6300.0,sqft,98126,47.5444,-122.3735,689000.0
3,3.0,1390.0,sqft,5000.0,sqft,98126,47.5444,-122.3735,1095000.0
4,2.0,2790.0,sqft,6250.0,sqft,98126,47.5444,-122.3735,930000.0
1,1.0,703.0,sqft,0.51,acre,98126,47.5444,-122.3735,350000.0
2,2.0,1470.0,sqft,1094.0,sqft,98126,47.5444,-122.3735,718000.0
4,2.0,2420.0,sqft,3680.0,sqft,98126,47.5444,-122.3735,948750.0
4,2.0,2240.0,sqft,6240.0,sqft,98126,47.5444,-122.3735,795000.0
2,2.0,2220.0,sqft,5950.0,sqft,98126,47.5444,-122.3735,551000.0
3,2.0,2060.0,sqft,5280.0,sqft,98126,47.5444,-122.3735,756110.0
5,3.5,5020.0,sqft,5880.0,sqft,98126,47.5444,-122.3735,1550000.0
5,3.0,2120.0,sqft,1959.0,sqft,98126,47.5444,-122.3735,750000.0
2,1.0,1240.0,sqft,5038.0,sqft,98126,47.5444,-122.3735,750000.0
3,2.0,1580.0,sqft,6400.0,sqft,98126,47.5444,-122.3735,942000.0
5,3.5,2966.0,sqft,1.0,acre,98126,47.5444,-122.3735,1263500.0
3,2.0,1650.0,sqft,5075.0,sqft,98126,47.5444,-122.3735,750000.0
2,1.0,1760.0,sqft,4264.0,sqft,98126,47.5444,-122.3735,550000.0
3,3.0,1530.0,sqft,2260.0,sqft,98126,47.5444,-122.3735,745000.0
3,3.5,1450.0,sqft,1467.0,sqft,98126,47.5444,-122.3735,670000.0
2,1.0,1201.0,sqft,5000.0,sqft,98126,47.5444,-122.3735,605000.0
2,1.0,1350.0,sqft,6500.0,sqft,98126,47.5444,-122.3735,850000.0
3,2.0,1580.0,sqft,6396.0,sqft,98126,47.5444,-122.3735,820000.0
3,2.0,924.0,sqft,0.26,acre,98126,47.5444,-122.3735,422000.0
2,2.0,880.0,sqft,0.23,acre,98126,47.5444,-122.3735,680000.0
3,2.5,2860.0,sqft,4500.0,sqft,98126,47.5444,-122.3735,1630000.0
2,2.0,1120.0,sqft,1168.0,sqft,98126,47.5444,-122.3735,789500.0
3,1.0,1177.0,sqft,6150.0,sqft,98126,47.5444,-122.3735,650000.0
5,4.0,2754.0,sqft,3969.0,sqft,98126,47.5444,-122.3735,956000.0
4,2.0,1440.0,sqft,4560.0,sqft,98126,47.5444,-122.3735,760000.0
3,3.5,1680.0,sqft,1486.0,sqft,98126,47.5444,-122.3735,675000.0
3,4.5,1710.0,sqft,1326.0,sqft,98126,47.5444,-122.3735,725000.0
3,2.5,1390.0,sqft,1570.0,sqft,98126,47.5444,-122.3735,575000.0
3,2.0,1830.0,sqft,5850.0,sqft,98126,47.5444,-122.3735,835000.0
3,2.0,2480.0,sqft,5829.0,sqft,98126,47.5444,-122.3735,800000.0
4,2.0,1730.0,sqft,7723.0,sqft,98126,47.5444,-122.3735,875000.0
4,3.0,2190.0,sqft,5136.0,sqft,98126,47.5444,-122.3735,860000.0
4,5.5,3000.0,sqft,5520.0,sqft,98126,47.5444,-122.3735,1484000.0
5,2.5,2760.0,sqft,6350.0,sqft,98126,47.5444,-122.3735,1025000.0
4,1.5,1630.0,sqft,7182.0,sqft,98133,47.7377,-122.3431,734950.0
3,1.0,1170.0,sqft,8100.0,sqft,98133,47.7377,-122.3431,825000.0
3,1.0,1090.0,sqft,7258.0,sqft,98133,47.7377,-122.3431,630000.0
2,3.0,1780.0,sqft,2240.0,sqft,98133,47.7377,-122.3431,720000.0
4,2.0,1500.0,sqft,4471.0,sqft,98133,47.7377,-122.3431,947000.0
2,2.0,1288.0,sqft,5365.0,sqft,98133,47.7377,-122.3431,755000.0
1,1.0,707.0,sqft,4.66,acre,98133,47.7377,-122.3431,325000.0
5,3.0,2430.0,sqft,7812.0,sqft,98133,47.7377,-122.3431,915000.0
2,1.0,1040.0,sqft,6103.0,sqft,98133,47.7377,-122.3431,350000.0
3,1.5,1550.0,sqft,8070.0,sqft,98133,47.7377,-122.3431,835000.0
1,1.0,630.0,sqft,4895.0,sqft,98133,47.7377,-122.3431,255000.0
3,3.5,1370.0,sqft,1125.0,sqft,98133,47.7377,-122.3431,619000.0
5,3.5,2387.0,sqft,5445.0,sqft,98133,47.7377,-122.3431,1125000.0
2,1.0,1440.0,sqft,7531.0,sqft,98133,47.7377,-122.3431,675000.0
3,3.5,1615.0,sqft,1.0,acre,98133,47.7377,-122.3431,796000.0
2,2.5,1320.0,sqft,1030.0,sqft,98133,47.7377,-122.3431,570000.0
2,1.5,900.0,sqft,1.0,acre,98133,47.7377,-122.3431,549755.0
3,1.5,1920.0,sqft,6300.0,sqft,98133,47.7377,-122.3431,865000.0
3,2.0,2390.0,sqft,0.25,acre,98133,47.7377,-122.3431,1150000.0
9,5.0,3940.0,sqft,5303.0,sqft,98133,47.7377,-122.3431,1089000.0
3,2.0,1260.0,sqft,2640.0,sqft,98133,47.7377,-122.3431,615000.0
3,2.0,2020.0,sqft,7200.0,sqft,98133,47.7377,-122.3431,917500.0
3,2.0,2140.0,sqft,9290.0,sqft,98133,47.7377,-122.3431,925000.0
5,3.5,3930.0,sqft,7650.0,sqft,98133,47.7377,-122.3431,1800000.0
2,2.5,1088.0,sqft,0.77,acre,98133,47.7377,-122.3431,475000.0
3,2.5,1510.0,sqft,2656.0,sqft,98133,47.7377,-122.3431,717500.0
3,2.0,1440.0,sqft,9065.0,sqft,98133,47.7377,-122.3431,830000.0
2,1.0,990.0,sqft,3844.0,sqft,98133,47.7377,-122.3431,474000.0
2,1.0,770.0,sqft,5250.0,sqft,98133,47.7377,-122.3431,530000.0
5,4.0,2920.0,sqft,6323.0,sqft,98133,47.7377,-122.3431,948000.0
2,1.5,1300.0,sqft,3146.0,sqft,98133,47.7377,-122.3431,570288.0
4,3.0,2110.0,sqft,0.24,acre,98133,47.7377,-122.3431,760000.0
5,3.5,3200.0,sqft,9260.0,sqft,98133,47.7377,-122.3431,1275000.0
2,1.0,773.0,sqft,0.25,acre,98133,47.7377,-122.3431,360000.0
2,2.0,1140.0,sqft,5445.0,sqft,98133,47.7377,-122.3431,665000.0
1,1.0,621.0,sqft,0.31,acre,98133,47.7377,-122.3431,289900.0
1,1.0,670.0,sqft,6000.0,sqft,98133,47.7377,-122.3431,460000.0
5,5.0,2510.0,sqft,0.27,acre,98133,47.7377,-122.3431,1000000.0
3,2.5,2920.0,sqft,9918.0,sqft,98133,47.7377,-122.3431,985000.0
3,2.0,1710.0,sqft,4267.0,sqft,98133,47.7377,-122.3431,659000.0
2,2.0,954.0,sqft,0.33,acre,98133,47.7377,-122.3431,380000.0
