beds,baths,size,size_units,lot_size,lot_size_units,zip_code,price,lat,lon
3,1.5,1350,sqft,2497.0,sqft,98118,599000,47.5412,-122.275
3,3.5,1740,sqft,2061.0,sqft,98122,840000,47.6116,-122.3056
3,2.5,1940,sqft,2880.0,sqft,98118,1140000,47.5412,-122.275
4,1.0,1340,sqft,6000.0,sqft,98144,685000,47.5846,-122.3005
2,2.0,1110,sqft,1650.0,sqft,98103,689000,47.6733,-122.3426
3,2.5,1380,sqft,1550.0,sqft,98115,613000,47.6849,-122.2968
3,2.5,1400,sqft,1001.0,sqft,98136,785000,47.5398,-122.3878
3,2.0,2110,sqft,4000.0,sqft,98108,815000,47.5413,-122.3129
1,1.0,557,sqft,38332.8,sqft,98102,399950,47.6302,-122.321
3,2.0,1830,sqft,5850.0,sqft,98126,835000,47.5444,-122.3735
3,2.0,1480,sqft,5000.0,sqft,98116,780000,47.5746,-122.3934
3,1.5,1550,sqft,8070.0,sqft,98133,835000,47.7377,-122.3431
3,2.0,1670,sqft,8573.0,sqft,98146,620000,47.4995,-122.3603
4,2.5,2890,sqft,3060.0,sqft,98115,1650000,47.6849,-122.2968
3,3.5,1590,sqft,1781.0,sqft,98136,820000,47.5398,-122.3878
1,1.0,630,sqft,17424.0,sqft,98109,439900,47.6339,-122.3476
4,2.0,1440,sqft,4560.0,sqft,98126,760000,47.5444,-122.3735
3,2.5,2529,sqft,3000.0,sqft,98122,1650000,47.6116,-122.3056
3,3.0,1086,sqft,16117.199999999999,sqft,98144,539950,47.5846,-122.3005
3,2.0,1565,sqft,2500.0,sqft,98103,985000,47.6733,-122.3426
3,7.0,2190,sqft,5504.0,sqft,98112,1868000,47.6301,-122.2972
2,2.0,1400,sqft,3060.0,sqft,98115,530000,47.6849,-122.2968
3,3.5,1352,sqft,1680.0,sqft,98115,886000,47.6849,-122.2968
4,4.0,2030,sqft,5400.0,sqft,98115,1349000,47.6849,-122.2968
3,2.0,1455,sqft,43560.0,sqft,98117,959822,47.6873,-122.3772
5,4.0,3240,sqft,8820.0,sqft,98199,1825000,47.6488,-122.3964
3,2.0,924,sqft,11325.6,sqft,98126,422000,47.5444,-122.3735
3,2.0,1758,sqft,1350.0,sqft,98103,1130000,47.6733,-122.3426
3,2.5,1830,sqft,1175.0,sqft,98116,960000,47.5746,-122.3934
4,3.0,2970,sqft,4000.0,sqft,98102,1950000,47.6302,-122.321
3,3.5,1500,sqft,1182.0,sqft,98103,700000,47.6733,-122.3426
3,2.0,2020,sqft,6000.0,sqft,98119,900000,47.6379,-122.3643
3,3.5,2188,sqft,4920.0,sqft,98112,1700000,47.6301,-122.2972
2,1.5,1131,sqft,43560.0,sqft,98144,699950,47.5846,-122.3005
2,2.0,1889,sqft,9601.0,sqft,98112,2750000,47.6301,-122.2972
2,2.0,1131,sqft,6018.0,sqft,98116,575000,47.5746,-122.3934
4,3.0,3300,sqft,7700.0,sqft,98199,1995000,47.6488,-122.3964
4,2.0,2510,sqft,5460.0,sqft,98115,1025000,47.6849,-122.2968
2,2.5,1580,sqft,13503.6,sqft,98178,1790000,47.4924,-122.2359
1,1.0,703,sqft,22215.600000000002,sqft,98126,350000,47.5444,-122.3735
2,2.0,1220,sqft,755.0,sqft,98118,600000,47.5412,-122.275
9,5.0,3590,sqft,4680.0,sqft,98117,1100400,47.6873,-122.3772
6,5.5,4299,sqft,6867.0,sqft,98115,3300000,47.6849,-122.2968
3,2.5,1260,sqft,1252.0,sqft,98117,750000,47.6873,-122.3772
2,2.5,1048,sqft,1048.0,sqft,98115,760000,47.6849,-122.2968
4,1.0,1470,sqft,8520.0,sqft,98125,699999,47.717,-122.3015
1,1.0,1113,sqft,9830.0,sqft,98102,595000,47.6302,-122.321
2,2.0,1570,sqft,3250.0,sqft,98103,715000,47.6733,-122.3426
3,2.5,2740,sqft,4800.0,sqft,98117,1375000,47.6873,-122.3772
2,2.5,1470,sqft,780.0,sqft,98103,885000,47.6733,-122.3426
4,2.0,1710,sqft,9660.0,sqft,98118,685000,47.5412,-122.275
3,2.5,1580,sqft,1372.0,sqft,98103,1095000,47.6733,-122.3426
2,1.0,800,sqft,6946.0,sqft,98125,550000,47.717,-122.3015
3,1.0,980,sqft,3000.0,sqft,98103,500000,47.6733,-122.3426
5,3.5,3700,sqft,7581.0,sqft,98122,2075000,47.6116,-122.3056
4,2.0,2352,sqft,5000.0,sqft,98199,1450000,47.6488,-122.3964
3,3.0,2320,sqft,9465.0,sqft,98125,675000,47.717,-122.3015
2,2.0,1503,sqft,6250.0,sqft,98108,729000,47.5413,-122.3129
4,5.5,2410,sqft,9000.0,sqft,98146,1500000,47.4995,-122.3603
2,1.5,950,sqft,43560.0,sqft,98103,1270000,47.6733,-122.3426
3,1.5,1640,sqft,5196.0,sqft,98103,1060000,47.6733,-122.3426
3,1.5,2440,sqft,4000.0,sqft,98112,1400000,47.6301,-122.2972
1,1.0,594,sqft,16988.4,sqft,98105,405000,47.6633,-122.3022
4,2.0,1480,sqft,6075.0,sqft,98118,665000,47.5412,-122.275
3,2.5,1220,sqft,1136.0,sqft,98118,618000,47.5412,-122.275
3,2.0,2740,sqft,8340.0,sqft,98177,1305000,22.7912,-102.632
3,3.0,2160,sqft,6710.0,sqft,98118,1300000,47.5412,-122.275
2,2.0,1400,sqft,802.0,sqft,98199,850000,47.6488,-122.3964
3,2.5,2650,sqft,7548.0,sqft,98136,1112000,47.5398,-122.3878
2,2.0,2735,sqft,13068.0,sqft,98121,871000,47.6151,-122.3447
2,1.0,1201,sqft,5000.0,sqft,98126,605000,47.5444,-122.3735
6,6.0,3488,sqft,2388.0,sqft,98103,1225000,47.6733,-122.3426
4,2.0,1742,sqft,54450.0,sqft,98105,781000,47.6633,-122.3022
4,2.0,2390,sqft,5535.0,sqft,98105,1195000,47.6633,-122.3022
3,1.0,4018,sqft,5000.0,sqft,98122,517500,47.6116,-122.3056
3,3.5,1530,sqft,3000.0,sqft,98117,1089000,47.6873,-122.3772
5,3.5,3340,sqft,3600.0,sqft,98112,2500000,47.6301,-122.2972
2,1.0,2060,sqft,6000.0,sqft,98106,525000,47.5344,-122.3547
3,2.5,1650,sqft,2752.0,sqft,98106,675000,47.5344,-122.3547
1,1.0,640,sqft,17424.0,sqft,98144,497000,47.5846,-122.3005
2,2.0,1106,sqft,12632.4,sqft,98109,1470000,47.6339,-122.3476
2,2.0,1200,sqft,8000.0,sqft,98199,519000,47.6488,-122.3964
3,2.5,1390,sqft,1570.0,sqft,98126,575000,47.5444,-122.3735
3,2.0,1759,sqft,1188.0,sqft,98116,890000,47.5746,-122.3934
2,1.5,1690,sqft,5027.0,sqft,98118,779000,47.5412,-122.275
4,3.5,2191,sqft,4120.0,sqft,98103,1394600,47.6733,-122.3426
3,2.5,1380,sqft,1022.0,sqft,98144,655000,47.5846,-122.3005
2,2.0,877,sqft,114562.79999999999,sqft,98115,415000,47.6849,-122.2968
5,4.0,2754,sqft,3969.0,sqft,98126,956000,47.5444,-122.3735
3,2.0,2770,sqft,7770.0,sqft,98115,700000,47.6849,-122.2968
3,2.0,2029,sqft,400751.99999999994,sqft,98115,685000,47.6849,-122.2968
4,3.0,2560,sqft,9956.0,sqft,98115,890000,47.6849,-122.2968
5,3.5,2966,sqft,43560.0,sqft,98126,1263500,47.5444,-122.3735
3,2.5,1763,sqft,2498.0,sqft,98117,1135000,47.6873,-122.3772
3,2.5,1550,sqft,7089.0,sqft,98116,1350000,47.5746,-122.3934
2,1.0,830,sqft,6600.0,sqft,98177,645000,22.7912,-102.632
5,3.5,5090,sqft,11761.2,sqft,98102,4325000,47.6302,-122.321
3,4.5,1460,sqft,1231.0,sqft,98108,700000,47.5413,-122.3129
2,2.0,1036,sqft,656.0,sqft,98103,789950,47.6733,-122.3426
3,3.0,1687,sqft,43560.0,sqft,98115,1035000,47.6849,-122.2968
3,1.5,1430,sqft,8992.0,sqft,98168,438000,47.4889,-122.3012
2,2.0,1960,sqft,7405.0,sqft,98168,580000,47.4889,-122.3012
4,3.5,2720,sqft,7598.0,sqft,98115,1395000,47.6849,-122.2968
1,1.0,706,sqft,20037.600000000002,sqft,98116,520000,47.5746,-122.3934
3,2.0,2600,sqft,4200.0,sqft,98144,1525000,47.5846,-122.3005
3,2.0,1900,sqft,6093.0,sqft,98115,965000,47.6849,-122.2968
2,1.5,1580,sqft,6120.0,sqft,98115,1300000,47.6849,-122.2968
1,1.0,1270,sqft,5640.0,sqft,98108,915000,47.5413,-122.3129
4,2.5,2320,sqft,9500.0,sqft,98108,1001000,47.5413,-122.3129
3,1.0,910,sqft,15245.999999999998,sqft,98106,650000,47.5344,-122.3547
2,1.0,1915,sqft,5077.0,sqft,98133,725000,47.7377,-122.3431
3,2.0,2462,sqft,3200.0,sqft,98119,1150000,47.6379,-122.3643
4,3.5,2640,sqft,3062.0,sqft,98103,1750000,47.6733,-122.3426
3,2.5,1670,sqft,1304.0,sqft,98144,875000,47.5846,-122.3005
3,1.0,1090,sqft,7258.0,sqft,98133,630000,47.7377,-122.3431
3,3.5,1621,sqft,987.0,sqft,98109,1085000,47.6339,-122.3476
4,2.0,2591,sqft,6900.0,sqft,98125,800000,47.717,-122.3015
2,2.5,840,sqft,897.0,sqft,98118,612500,47.5412,-122.275
4,3.5,2910,sqft,3491.0,sqft,98115,2325000,47.6849,-122.2968
2,1.0,1410,sqft,5000.0,sqft,98118,590000,47.5412,-122.275
2,1.0,770,sqft,4672.0,sqft,98106,560000,47.5344,-122.3547
3,2.0,1900,sqft,6957.0,sqft,98199,1299000,47.6488,-122.3964
3,2.0,2760,sqft,5195.0,sqft,98119,1256000,47.6379,-122.3643
3,2.0,1290,sqft,2700.0,sqft,98144,925000,47.5846,-122.3005
2,2.0,850,sqft,6120.0,sqft,98115,889900,47.6849,-122.2968
2,1.5,900,sqft,900.0,sqft,98105,568000,47.6633,-122.3022
6,5.0,2667,sqft,4000.0,sqft,98122,900000,47.6116,-122.3056
2,1.5,1320,sqft,6080.0,sqft,98116,810000,47.5746,-122.3934
2,1.0,1140,sqft,4920.0,sqft,98106,528000,47.5344,-122.3547
3,1.0,1380,sqft,4080.0,sqft,98117,890000,47.6873,-122.3772
3,2.0,1422,sqft,1405.0,sqft,98117,780000,47.6873,-122.3772
2,3.0,2943,sqft,133293.6,sqft,98105,1650000,47.6633,-122.3022
3,2.0,1250,sqft,6000.0,sqft,98106,625000,47.5344,-122.3547
3,2.0,2390,sqft,10890.0,sqft,98133,1150000,47.7377,-122.3431
3,2.0,1680,sqft,5000.0,sqft,98199,1087500,47.6488,-122.3964
2,2.0,840,sqft,1452.0,sqft,98116,645000,47.5746,-122.3934
3,1.5,1880,sqft,6215.0,sqft,98125,749000,47.717,-122.3015
2,2.0,881,sqft,6000.0,sqft,98103,550000,47.6733,-122.3426
2,1.0,850,sqft,4000.0,sqft,98144,778000,47.5846,-122.3005
3,1.5,2170,sqft,3000.0,sqft,98109,1250000,47.6339,-122.3476
2,1.0,1110,sqft,5413.0,sqft,98125,820000,47.717,-122.3015
4,3.5,3930,sqft,4000.0,sqft,98102,2925000,47.6302,-122.321
3,1.5,1710,sqft,1250.0,sqft,98122,1000000,47.6116,-122.3056
5,3.0,2120,sqft,1959.0,sqft,98126,750000,47.5444,-122.3735
3,4.0,2360,sqft,5080.0,sqft,98115,1325000,47.6849,-122.2968
4,4.0,2250,sqft,6600.0,sqft,98106,1070000,47.5344,-122.3547
4,2.0,2320,sqft,6960.0,sqft,98115,1150000,47.6849,-122.2968
4,3.5,3490,sqft,11761.2,sqft,98115,1480000,47.6849,-122.2968
4,2.5,2500,sqft,4046.0,sqft,98117,1295000,47.6873,-122.3772
2,2.5,1490,sqft,7547.0,sqft,98115,855000,47.6849,-122.2968
3,2.5,1700,sqft,2125.0,sqft,98102,1475000,47.6302,-122.321
2,2.0,1261,sqft,978.0,sqft,98125,625000,47.717,-122.3015
4,2.0,2440,sqft,2168.0,sqft,98122,1060000,47.6116,-122.3056
3,2.5,1420,sqft,2929.0,sqft,98108,750000,47.5413,-122.3129
3,2.0,1380,sqft,815.0,sqft,98122,740000,47.6116,-122.3056
3,2.0,1111,sqft,719.0,sqft,98112,849000,47.6301,-122.2972
3,1.5,1920,sqft,6300.0,sqft,98133,865000,47.7377,-122.3431
3,1.5,1220,sqft,2242.0,sqft,98144,660000,47.5846,-122.3005
3,3.0,4010,sqft,8207.0,sqft,98112,3050000,47.6301,-122.2972
2,2.0,1170,sqft,588.0,sqft,98144,644999,47.5846,-122.3005
3,2.5,1600,sqft,695.0,sqft,98144,699900,47.5846,-122.3005
2,1.5,1290,sqft,1748.0,sqft,98144,762500,47.5846,-122.3005
2,1.0,980,sqft,3200.0,sqft,98112,800000,47.6301,-122.2972
2,1.5,1260,sqft,3858.0,sqft,98118,715000,47.5412,-122.275
5,2.0,2660,sqft,6400.0,sqft,98136,1125000,47.5398,-122.3878
4,3.0,2680,sqft,6402.0,sqft,98115,2100000,47.6849,-122.2968
4,2.0,1640,sqft,4400.0,sqft,98136,730000,47.5398,-122.3878
3,2.0,2000,sqft,5632.0,sqft,98115,925000,47.6849,-122.2968
2,2.0,1523,sqft,864.0,sqft,98125,639950,47.717,-122.3015
4,3.0,2430,sqft,9500.0,sqft,98146,520000,47.4995,-122.3603
2,2.0,1199,sqft,46173.600000000006,sqft,98117,375000,47.6873,-122.3772
4,3.0,2160,sqft,6298.0,sqft,98125,980000,47.717,-122.3015
2,2.0,1425,sqft,18295.2,sqft,98104,899000,47.6036,-122.3256
6,7.0,4570,sqft,12632.4,sqft,98105,1950000,47.6633,-122.3022
2,1.5,940,sqft,1740.0,sqft,98144,640000,47.5846,-122.3005
3,3.5,1710,sqft,1728.0,sqft,98126,699000,47.5444,-122.3735
3,2.5,1430,sqft,1102.0,sqft,98103,855000,47.6733,-122.3426
3,3.5,1500,sqft,1274.0,sqft,98118,598800,47.5412,-122.275
3,1.5,1376,sqft,1169.0,sqft,98107,780000,47.6701,-122.3763
4,3.5,4002,sqft,5000.0,sqft,98116,2100000,47.5746,-122.3934
4,1.0,1600,sqft,11761.2,sqft,98115,652000,47.6849,-122.2968
5,3.0,2055,sqft,4000.0,sqft,98122,1100000,47.6116,-122.3056
1,1.0,647,sqft,7197.0,sqft,98102,377500,47.6302,-122.321
2,2.0,940,sqft,585.0,sqft,98115,579000,47.6849,-122.2968
2,1.5,1150,sqft,1262.0,sqft,98125,590000,47.717,-122.3015
2,2.5,1459,sqft,887.0,sqft,98103,665000,47.6733,-122.3426
4,2.5,1910,sqft,3000.0,sqft,98103,1625000,47.6733,-122.3426
4,3.0,2297,sqft,7200.0,sqft,98178,783000,47.4924,-122.2359
4,2.5,2320,sqft,5001.0,sqft,98118,820000,47.5412,-122.275
5,3.5,2387,sqft,5445.0,sqft,98133,1125000,47.7377,-122.3431
5,3.5,3270,sqft,4080.0,sqft,98115,2000000,47.6849,-122.2968
3,2.5,1530,sqft,1482.0,sqft,98126,899999,47.5444,-122.3735
2,1.0,1150,sqft,6340.0,sqft,98136,845714,47.5398,-122.3878
3,2.0,1237,sqft,4760.0,sqft,98106,747250,47.5344,-122.3547
3,2.5,1760,sqft,1143.0,sqft,98136,850000,47.5398,-122.3878
2,2.0,2720,sqft,4958.0,sqft,98144,720000,47.5846,-122.3005
4,2.0,1345,sqft,2808.0,sqft,98103,962000,47.6733,-122.3426
4,3.0,2600,sqft,6840.0,sqft,98115,1750000,47.6849,-122.2968
3,2.0,2209,sqft,2734.0,sqft,98115,715000,47.6849,-122.2968
2,2.5,950,sqft,1748.0,sqft,98107,695000,47.6701,-122.3763
4,2.5,1530,sqft,3060.0,sqft,98146,675000,47.4995,-122.3603
2,1.0,830,sqft,6180.0,sqft,98103,942000,47.6733,-122.3426
3,2.0,1590,sqft,910.0,sqft,98117,910000,47.6873,-122.3772
3,3.0,1524,sqft,513.0,sqft,98122,850000,47.6116,-122.3056
4,3.0,1920,sqft,7455.0,sqft,98125,2095000,47.717,-122.3015
4,2.0,2660,sqft,5243.0,sqft,98115,1357000,47.6849,-122.2968
3,2.0,2284,sqft,6395.0,sqft,98136,850000,47.5398,-122.3878
3,2.5,1604,sqft,1040.0,sqft,98144,760000,47.5846,-122.3005
4,4.0,2555,sqft,4000.0,sqft,98105,1500000,47.6633,-122.3022
3,1.5,2460,sqft,15245.999999999998,sqft,98115,1150000,47.6849,-122.2968
3,2.5,2793,sqft,1734.0,sqft,98109,1732000,47.6339,-122.3476
2,1.5,1540,sqft,4800.0,sqft,98106,751000,47.5344,-122.3547
3,1.0,950,sqft,7320.0,sqft,98106,589000,47.5344,-122.3547
3,1.5,1720,sqft,14374.800000000001,sqft,98168,426000,47.4889,-122.3012
2,2.0,1470,sqft,7443.0,sqft,98125,707000,47.717,-122.3015
5,2.5,3500,sqft,14374.800000000001,sqft,98146,875000,47.4995,-122.3603
3,2.5,1570,sqft,1362.0,sqft,98103,901000,47.6733,-122.3426
2,2.0,1188,sqft,18730.8,sqft,98119,450000,47.6379,-122.3643
3,2.5,2570,sqft,12196.800000000001,sqft,98118,1175000,47.5412,-122.275
3,2.5,1631,sqft,1485.0,sqft,98103,1049950,47.6733,-122.3426
3,2.0,1596,sqft,27878.4,sqft,98105,505000,47.6633,-122.3022
2,2.5,820,sqft,1293.0,sqft,98126,525000,47.5444,-122.3735
3,2.5,1610,sqft,1500.0,sqft,98119,875000,47.6379,-122.3643
3,2.0,1425,sqft,729.0,sqft,98117,759999,47.6873,-122.3772
2,2.5,1086,sqft,2068.0,sqft,98115,884950,47.6849,-122.2968
2,2.5,1043,sqft,990.0,sqft,98117,690000,47.6873,-122.3772
3,2.0,1440,sqft,4239.0,sqft,98119,1195000,47.6379,-122.3643
1,1.0,590,sqft,1549.0,sqft,98106,435000,47.5344,-122.3547
4,2.0,2040,sqft,4178.0,sqft,98112,1175000,47.6301,-122.2972
3,1.0,1780,sqft,5000.0,sqft,98144,975000,47.5846,-122.3005
3,2.5,3560,sqft,5000.0,sqft,98116,1575000,47.5746,-122.3934
2,2.5,1475,sqft,3753.0,sqft,98103,945000,47.6733,-122.3426
4,2.5,1890,sqft,3000.0,sqft,98178,668000,47.4924,-122.2359
4,2.0,2790,sqft,6250.0,sqft,98126,930000,47.5444,-122.3735
4,3.5,2600,sqft,3900.0,sqft,98122,2225000,47.6116,-122.3056
3,2.0,1060,sqft,8910.0,sqft,98106,575000,47.5344,-122.3547
3,1.0,2180,sqft,10890.0,sqft,98125,720000,47.717,-122.3015
3,2.0,1379,sqft,3353.0,sqft,98125,729950,47.717,-122.3015
3,1.5,2550,sqft,4080.0,sqft,98105,958748,47.6633,-122.3022
4,3.5,3815,sqft,3960.0,sqft,98116,2895000,47.5746,-122.3934
4,2.0,2634,sqft,7475.0,sqft,98115,1500000,47.6849,-122.2968
1,1.0,540,sqft,15245.999999999998,sqft,98104,335000,47.6036,-122.3256
2,1.0,860,sqft,4800.0,sqft,98108,565000,47.5413,-122.3129
3,2.5,1690,sqft,7200.0,sqft,98125,807500,47.717,-122.3015
3,3.5,1800,sqft,1545.0,sqft,98103,750000,47.6733,-122.3426
3,2.5,1350,sqft,662.0,sqft,98119,899000,47.6379,-122.3643
4,2.0,2900,sqft,4700.0,sqft,98144,1275000,47.5846,-122.3005
3,3.0,1880,sqft,2200.0,sqft,98107,999950,47.6701,-122.3763
1,1.0,677,sqft,29620.800000000003,sqft,98115,270000,47.6849,-122.2968
1,1.0,820,sqft,5100.0,sqft,98118,530000,47.5412,-122.275
3,2.5,1360,sqft,1248.0,sqft,98103,700000,47.6733,-122.3426
4,3.5,2600,sqft,4000.0,sqft,98117,1950000,47.6873,-122.3772
4,3.5,2852,sqft,3178.0,sqft,98102,1715000,47.6302,-122.321
3,3.5,1370,sqft,1125.0,sqft,98133,619000,47.7377,-122.3431
3,1.5,2000,sqft,4800.0,sqft,98112,1400000,47.6301,-122.2972
3,3.5,3380,sqft,7531.0,sqft,98177,1599500,22.7912,-102.632
3,3.0,1620,sqft,5760.0,sqft,98136,1058000,47.5398,-122.3878
3,2.0,2270,sqft,7920.0,sqft,98122,1550000,47.6116,-122.3056
3,1.0,1200,sqft,9180.0,sqft,98168,500000,47.4889,-122.3012
2,2.0,1225,sqft,960.0,sqft,98115,725000,47.6849,-122.2968
3,2.0,1380,sqft,8580.0,sqft,98125,775000,47.717,-122.3015
2,1.0,1200,sqft,6200.0,sqft,98103,1025100,47.6733,-122.3426
2,2.0,1620,sqft,3090.0,sqft,98103,835000,47.6733,-122.3426
3,2.0,2950,sqft,5350.0,sqft,98199,1500000,47.6488,-122.3964
4,2.0,2100,sqft,3600.0,sqft,98116,1225000,47.5746,-122.3934
3,2.0,1705,sqft,7680.0,sqft,98177,910000,22.7912,-102.632
4,4.5,3610,sqft,4500.0,sqft,98112,2800000,47.6301,-122.2972
3,3.5,1800,sqft,1563.0,sqft,98103,1050000,47.6733,-122.3426
3,1.0,2130,sqft,3710.0,sqft,98117,850000,47.6873,-122.3772
2,2.0,1367,sqft,86248.8,sqft,98121,1350000,47.6151,-122.3447
3,2.5,1730,sqft,2757.0,sqft,98125,800000,47.717,-122.3015
4,3.5,4194,sqft,5400.0,sqft,98112,3500000,47.6301,-122.2972
9,9.0,3780,sqft,5020.0,sqft,98119,1210000,47.6379,-122.3643
3,3.0,1410,sqft,826.0,sqft,98107,865000,47.6701,-122.3763
4,1.0,1340,sqft,3825.0,sqft,98117,875000,47.6873,-122.3772
5,1.0,2380,sqft,4240.0,sqft,98136,539000,47.5398,-122.3878
3,4.5,2140,sqft,3314.0,sqft,98109,1835000,47.6339,-122.3476
3,2.0,2080,sqft,5650.0,sqft,98178,738000,47.4924,-122.2359
2,1.0,1410,sqft,6180.0,sqft,98118,799000,47.5412,-122.275
1,1.0,571,sqft,25264.8,sqft,98121,331000,47.6151,-122.3447
4,2.5,2340,sqft,9670.0,sqft,98106,870000,47.5344,-122.3547
5,4.5,5210,sqft,6772.0,sqft,98122,3320000,47.6116,-122.3056
2,1.5,1060,sqft,5137.0,sqft,98118,530000,47.5412,-122.275
2,2.5,996,sqft,2450.0,sqft,98122,799000,47.6116,-122.3056
4,2.0,1850,sqft,3570.0,sqft,98105,1200000,47.6633,-122.3022
1,1.0,690,sqft,4000.0,sqft,98117,560000,47.6873,-122.3772
4,2.0,2260,sqft,3750.0,sqft,98107,1330000,47.6701,-122.3763
4,3.5,3190,sqft,4305.0,sqft,98107,2130000,47.6701,-122.3763
3,2.5,1846,sqft,10454.4,sqft,98199,1060000,47.6488,-122.3964
3,2.0,1700,sqft,3220.0,sqft,98118,999999,47.5412,-122.275
4,2.0,2240,sqft,6240.0,sqft,98126,795000,47.5444,-122.3735
4,2.0,1660,sqft,2280.0,sqft,98103,1127500,47.6733,-122.3426
2,3.0,1780,sqft,2240.0,sqft,98133,720000,47.7377,-122.3431
4,3.5,2270,sqft,2500.0,sqft,98146,710000,47.4995,-122.3603
3,3.5,2024,sqft,1694.0,sqft,98107,1200000,47.6701,-122.3763
2,2.5,1103,sqft,5500.0,sqft,98107,780000,47.6701,-122.3763
3,1.0,1460,sqft,5856.0,sqft,98115,880000,47.6849,-122.2968
6,7.0,4260,sqft,3600.0,sqft,98119,2300000,47.6379,-122.3643
3,2.5,1660,sqft,2700.0,sqft,98122,816750,47.6116,-122.3056
3,1.5,1350,sqft,1193.0,sqft,98107,750000,47.6701,-122.3763
4,3.0,2949,sqft,5580.0,sqft,98103,1610000,47.6733,-122.3426
3,2.5,1718,sqft,1268.0,sqft,98117,900000,47.6873,-122.3772
2,1.0,1370,sqft,6084.0,sqft,98119,1000000,47.6379,-122.3643
4,2.5,1822,sqft,1500.0,sqft,98199,1033000,47.6488,-122.3964
2,1.0,800,sqft,560.0,sqft,98103,690000,47.6733,-122.3426
2,1.0,903,sqft,176853.59999999998,sqft,98146,312500,47.4995,-122.3603
3,2.0,2140,sqft,9290.0,sqft,98133,925000,47.7377,-122.3431
4,5.0,2970,sqft,7961.0,sqft,98125,1450000,47.717,-122.3015
2,2.0,900,sqft,8000.0,sqft,98122,590000,47.6116,-122.3056
2,2.0,2600,sqft,3600.0,sqft,98122,750000,47.6116,-122.3056
2,1.0,1180,sqft,4386.0,sqft,98106,419000,47.5344,-122.3547
1,1.0,564,sqft,4356000.0,sqft,98103,602000,47.6733,-122.3426
4,2.0,1700,sqft,8001.0,sqft,98125,891000,47.717,-122.3015
3,3.0,1524,sqft,513.0,sqft,98122,875000,47.6116,-122.3056
3,3.0,1410,sqft,1316.0,sqft,98103,1200000,47.6733,-122.3426
1,1.0,831,sqft,30491.999999999996,sqft,98136,480000,47.5398,-122.3878
5,3.0,3060,sqft,7006.0,sqft,98118,889000,47.5412,-122.275
4,2.0,2352,sqft,4000.0,sqft,98107,1295000,47.6701,-122.3763
4,3.5,2304,sqft,4503.0,sqft,98103,1550000,47.6733,-122.3426
3,1.0,1450,sqft,7200.0,sqft,98115,1125000,47.6849,-122.2968
2,1.0,980,sqft,13939.2,sqft,98168,475000,47.4889,-122.3012
2,1.5,1550,sqft,7154.0,sqft,98112,1550000,47.6301,-122.2972
1,1.0,704,sqft,500.0,sqft,98144,645000,47.5846,-122.3005
1,1.5,1425,sqft,97138.8,sqft,98102,2200000,47.6302,-122.321
5,3.5,4060,sqft,3400.0,sqft,98116,2888000,47.5746,-122.3934
2,2.0,979,sqft,13939.2,sqft,98199,470000,47.6488,-122.3964
4,2.0,1830,sqft,6000.0,sqft,98136,950000,47.5398,-122.3878
2,1.0,1260,sqft,7440.0,sqft,98133,626000,47.7377,-122.3431
2,1.0,1027,sqft,79714.8,sqft,98115,300000,47.6849,-122.2968
5,2.0,3210,sqft,7578.0,sqft,98115,688000,47.6849,-122.2968
4,2.0,1760,sqft,4700.0,sqft,98115,999950,47.6849,-122.2968
2,1.0,860,sqft,4000.0,sqft,98178,480000,47.4924,-122.2359
4,2.5,1560,sqft,2400.0,sqft,98144,1110000,47.5846,-122.3005
4,3.0,3110,sqft,5715.0,sqft,98119,1500000,47.6379,-122.3643
3,2.0,1440,sqft,6120.0,sqft,98115,935000,47.6849,-122.2968
3,2.0,1500,sqft,5750.0,sqft,98136,770000,47.5398,-122.3878
3,1.5,2160,sqft,5080.0,sqft,98117,915000,47.6873,-122.3772
4,5.5,3100,sqft,9450.0,sqft,98125,1375000,47.717,-122.3015
1,1.0,522,sqft,5000.0,sqft,98107,325000,47.6701,-122.3763
3,2.0,1560,sqft,1170.0,sqft,98117,920000,47.6873,-122.3772
3,3.0,3400,sqft,8000.0,sqft,98136,1150000,47.5398,-122.3878
2,2.0,1761,sqft,400751.99999999994,sqft,98115,665000,47.6849,-122.2968
2,1.5,1076,sqft,1060.0,sqft,98125,549000,47.717,-122.3015
2,2.0,1217,sqft,1331.0,sqft,98199,787950,47.6488,-122.3964
3,3.5,1450,sqft,1467.0,sqft,98126,670000,47.5444,-122.3735
2,1.0,1000,sqft,4400.0,sqft,98112,750000,47.6301,-122.2972
2,2.5,1124,sqft,1354.0,sqft,98115,799950,47.6849,-122.2968
4,3.5,3070,sqft,5016.0,sqft,98144,1900000,47.5846,-122.3005
1,1.0,480,sqft,560.0,sqft,98109,275000,47.6339,-122.3476
3,2.0,1860,sqft,3400.0,sqft,98105,1165000,47.6633,-122.3022
2,1.0,740,sqft,6300.0,sqft,98126,500000,47.5444,-122.3735
3,2.0,1440,sqft,9065.0,sqft,98133,830000,47.7377,-122.3431
3,1.0,1340,sqft,6223.0,sqft,98117,765000,47.6873,-122.3772
3,3.0,1700,sqft,6882.0,sqft,98136,1275000,47.5398,-122.3878
4,3.5,2950,sqft,5000.0,sqft,98105,1800000,47.6633,-122.3022
3,2.5,4240,sqft,9487.0,sqft,98116,2725000,47.5746,-122.3934
